neg,neu,pos,compound,datetime
0.0,0.769,0.231,0.34,2024-07-07 18:17:38.501806
0.0,1.0,0.0,0.0,2024-07-07 18:17:38.531298
0.0,0.728,0.272,0.6249,2024-07-07 18:17:38.541347
0.0,1.0,0.0,0.0,2024-07-07 18:51:11.085267
0.0,1.0,0.0,0.0,2024-07-07 19:17:38.507238
0.0,1.0,0.0,0.0,2024-07-07 19:17:38.515156
0.0,0.728,0.272,0.4574,2024-07-07 19:17:38.521458
0.0,1.0,0.0,0.0,2024-07-07 19:17:59.602395
0.0,1.0,0.0,0.0,2024-07-07 19:17:59.642534
0.0,1.0,0.0,0.0,2024-07-07 20:17:38.547280
0.0,1.0,0.0,0.0,2024-07-07 20:17:59.583994
0.0,0.819,0.181,0.4767,2024-07-07 21:05:41.738599
0.0,1.0,0.0,0.0,2024-07-07 21:17:59.592145
0.0,1.0,0.0,0.0,2024-07-07 21:17:59.630972
0.0,0.851,0.149,0.4215,2024-07-07 22:17:38.547280
0.0,1.0,0.0,0.0,2024-07-07 22:17:59.583994
0.0,1.0,0.0,0.0,2024-07-07 23:17:38.521265
0.0,0.667,0.333,0.6705,2024-07-07 23:17:38.541347
0.0,1.0,0.0,0.0,2024-07-07 23:17:59.583994
0.0,1.0,0.0,0.0,2024-07-07 23:17:59.592145
0.0,0.76,0.24,0.368,2024-07-07 23:17:59.615154
0.0,0.704,0.296,0.743,2024-07-08 00:05:41.739714
0.0,0.621,0.379,0.6705,2024-07-08 00:05:41.742383
0.0,1.0,0.0,0.0,2024-07-08 00:17:38.491280
0.0,0.704,0.296,0.743,2024-07-08 00:17:38.521458
0.0,1.0,0.0,0.0,2024-07-08 00:17:59.602395
0.0,1.0,0.0,0.0,2024-07-08 00:17:59.627316
0.0,0.662,0.338,0.6249,2024-07-08 00:17:59.649189
0.0,1.0,0.0,0.0,2024-07-08 01:05:41.734708
0.0,0.659,0.341,0.2732,2024-07-08 01:17:59.583994
0.0,0.728,0.272,0.6249,2024-07-08 01:17:59.583994
0.0,0.882,0.118,0.0516,2024-07-08 01:17:59.583994
0.0,1.0,0.0,0.0,2024-07-08 01:17:59.592145
0.0,1.0,0.0,0.0,2024-07-08 01:17:59.652913
0.0,0.886,0.114,0.2023,2024-07-08 02:05:41.733704
0.0,0.904,0.096,0.2023,2024-07-08 02:17:59.583994
0.153,0.625,0.222,0.0516,2024-07-08 02:17:59.602214
0.0,1.0,0.0,0.0,2024-07-08 02:17:59.602395
